time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
0.5, 0.994618, 0.991597, 1.000000, 0.987952, 1.000000, 1.000000, 0.988506, 1.000000, 0.988506, 0.994286, 1.000000, 1.000000, 0.995000, 0.997608, 0.995370, 
4.0, 0.993541, 0.988796, 1.000000, 0.985542, 1.000000, 1.000000, 0.986207, 1.000000, 0.986207, 0.994286, 0.996466, 0.995283, 0.995000, 0.995215, 0.995370, 
6.0, 0.991389, 0.985994, 1.000000, 0.980723, 1.000000, 1.000000, 0.981609, 1.000000, 0.981609, 0.991429, 0.996466, 0.995283, 0.995000, 0.995215, 0.995370, 
8.0, 0.990312, 0.985994, 1.000000, 0.980723, 0.997436, 1.000000, 0.981609, 0.997183, 0.981609, 0.991429, 0.996466, 0.995283, 0.995000, 0.992823, 0.995370, 
10.0, 0.989236, 0.983193, 1.000000, 0.978313, 0.997436, 1.000000, 0.979310, 0.997183, 0.979310, 0.991429, 0.996466, 0.995283, 0.995000, 0.990431, 0.995370, 
12.0, 0.988159, 0.980392, 1.000000, 0.975904, 0.997436, 1.000000, 0.977011, 0.997183, 0.977011, 0.991429, 0.996466, 0.995283, 0.995000, 0.990431, 0.995370, 
13.0, 0.987083, 0.977591, 1.000000, 0.973494, 0.997436, 1.000000, 0.974713, 0.997183, 0.974713, 0.991429, 0.992933, 0.995283, 0.995000, 0.988038, 0.995370, 
14.0, 0.984930, 0.974790, 0.996198, 0.971084, 0.994872, 0.996198, 0.972414, 0.994366, 0.972414, 0.988571, 0.992933, 0.995283, 0.990000, 0.988038, 0.990741, 
16.0, 0.982777, 0.971989, 0.992395, 0.968675, 0.992308, 0.992395, 0.970115, 0.991549, 0.970115, 0.985714, 0.992933, 0.995283, 0.990000, 0.988038, 0.990741, 
18.0, 0.980624, 0.971989, 0.992395, 0.966265, 0.989744, 0.992395, 0.967816, 0.988732, 0.967816, 0.985714, 0.992933, 0.995283, 0.990000, 0.983254, 0.990741, 
19.0, 0.979548, 0.969188, 0.992395, 0.963855, 0.989744, 0.992395, 0.965517, 0.988732, 0.965517, 0.985714, 0.992933, 0.995283, 0.990000, 0.980861, 0.990741, 
21.0, 0.977395, 0.963585, 0.992395, 0.959036, 0.989744, 0.992395, 0.960920, 0.988732, 0.960920, 0.982857, 0.989399, 0.990566, 0.990000, 0.978469, 0.990741, 
26.0, 0.976319, 0.960784, 0.992395, 0.956627, 0.989744, 0.992395, 0.958621, 0.988732, 0.958621, 0.982857, 0.989399, 0.990566, 0.990000, 0.976077, 0.990741, 
28.0, 0.975242, 0.957983, 0.992395, 0.954217, 0.989744, 0.992395, 0.956322, 0.988732, 0.956322, 0.982857, 0.985866, 0.985849, 0.990000, 0.973684, 0.990741, 
29.0, 0.974166, 0.955182, 0.992395, 0.951807, 0.989744, 0.992395, 0.954023, 0.988732, 0.954023, 0.982857, 0.985866, 0.985849, 0.990000, 0.971292, 0.990741, 
35.0, 0.970936, 0.952381, 0.992395, 0.949398, 0.984615, 0.992395, 0.951724, 0.985915, 0.951724, 0.982857, 0.982332, 0.981132, 0.990000, 0.966507, 0.990741, 
38.0, 0.967707, 0.946779, 0.988593, 0.944578, 0.982051, 0.988593, 0.947126, 0.983099, 0.947126, 0.980000, 0.978799, 0.976415, 0.985000, 0.961722, 0.986111, 
39.0, 0.966631, 0.946779, 0.988593, 0.944578, 0.979487, 0.988593, 0.947126, 0.983099, 0.947126, 0.980000, 0.975265, 0.971698, 0.985000, 0.959330, 0.986111, 
41.0, 0.965554, 0.943978, 0.988593, 0.942169, 0.979487, 0.988593, 0.944828, 0.983099, 0.944828, 0.977143, 0.975265, 0.971698, 0.985000, 0.959330, 0.986111, 
42.0, 0.963402, 0.941176, 0.988593, 0.939759, 0.976923, 0.988593, 0.942529, 0.980282, 0.942529, 0.977143, 0.971731, 0.971698, 0.985000, 0.954545, 0.986111, 
43.0, 0.960172, 0.932773, 0.988593, 0.932530, 0.976923, 0.988593, 0.935632, 0.980282, 0.935632, 0.977143, 0.971731, 0.971698, 0.985000, 0.954545, 0.986111, 
45.0, 0.959096, 0.929972, 0.988593, 0.930120, 0.976923, 0.988593, 0.933333, 0.980282, 0.933333, 0.977143, 0.968198, 0.971698, 0.985000, 0.952153, 0.986111, 
46.0, 0.958019, 0.927171, 0.988593, 0.927711, 0.976923, 0.988593, 0.931034, 0.980282, 0.931034, 0.977143, 0.964664, 0.966981, 0.985000, 0.949761, 0.986111, 
49.0, 0.956943, 0.924370, 0.988593, 0.925301, 0.976923, 0.988593, 0.928736, 0.980282, 0.928736, 0.977143, 0.964664, 0.966981, 0.985000, 0.949761, 0.981481, 
51.0, 0.955867, 0.924370, 0.988593, 0.925301, 0.974359, 0.988593, 0.928736, 0.977465, 0.928736, 0.977143, 0.964664, 0.966981, 0.985000, 0.947368, 0.981481, 
54.0, 0.955867, 0.924370, 0.988593, 0.925301, 0.974359, 0.988593, 0.928736, 0.977465, 0.928736, 0.977143, 0.964664, 0.966981, 0.985000, 0.947368, 0.981481, 
60.0, 0.954789, 0.921569, 0.988593, 0.922892, 0.974359, 0.988593, 0.926437, 0.977465, 0.926437, 0.977143, 0.964664, 0.966981, 0.985000, 0.947368, 0.981481, 
64.0, 0.953711, 0.918768, 0.988593, 0.920482, 0.974359, 0.988593, 0.924138, 0.977465, 0.924138, 0.977143, 0.961131, 0.962264, 0.985000, 0.944976, 0.981481, 
65.0, 0.952634, 0.915966, 0.988593, 0.918072, 0.974359, 0.988593, 0.921839, 0.977465, 0.921839, 0.977143, 0.961131, 0.962264, 0.985000, 0.944976, 0.981481, 
67.0, 0.950478, 0.913165, 0.988593, 0.915663, 0.971795, 0.988593, 0.919540, 0.977465, 0.919540, 0.974277, 0.957597, 0.957547, 0.985000, 0.942584, 0.976852, 
70.0, 0.948323, 0.910364, 0.988593, 0.913253, 0.971795, 0.988593, 0.917241, 0.977465, 0.917241, 0.971412, 0.954064, 0.952830, 0.985000, 0.940191, 0.976852, 
72.0, 0.947245, 0.907563, 0.988593, 0.910843, 0.971795, 0.988593, 0.914943, 0.977465, 0.914943, 0.971412, 0.950530, 0.948113, 0.985000, 0.937799, 0.976852, 
73.0, 0.946168, 0.904762, 0.988593, 0.908434, 0.971795, 0.988593, 0.912644, 0.977465, 0.912644, 0.971412, 0.950530, 0.948113, 0.985000, 0.937799, 0.976852, 
75.0, 0.945090, 0.901961, 0.988593, 0.906024, 0.971795, 0.988593, 0.910345, 0.977465, 0.910345, 0.971412, 0.946996, 0.943396, 0.985000, 0.935407, 0.976852, 
76.0, 0.944012, 0.899160, 0.988593, 0.903614, 0.971795, 0.988593, 0.908046, 0.977465, 0.908046, 0.971412, 0.946996, 0.943396, 0.985000, 0.933014, 0.976852, 
77.0, 0.942935, 0.896359, 0.988593, 0.901205, 0.971795, 0.988593, 0.905747, 0.977465, 0.905747, 0.971412, 0.946996, 0.943396, 0.985000, 0.933014, 0.976852, 
80.0, 0.941857, 0.893557, 0.988593, 0.898795, 0.971795, 0.988593, 0.903448, 0.977465, 0.903448, 0.971412, 0.946996, 0.943396, 0.985000, 0.933014, 0.976852, 
86.0, 0.940780, 0.890756, 0.988593, 0.896386, 0.971795, 0.988593, 0.901149, 0.977465, 0.901149, 0.971412, 0.946996, 0.943396, 0.985000, 0.933014, 0.976852, 
88.0, 0.938624, 0.890756, 0.984776, 0.896386, 0.966667, 0.984776, 0.901149, 0.974640, 0.901149, 0.968546, 0.943463, 0.938679, 0.985000, 0.930622, 0.976852, 
89.0, 0.937547, 0.887955, 0.984776, 0.893976, 0.966667, 0.984776, 0.898851, 0.974640, 0.898851, 0.968546, 0.939929, 0.933962, 0.985000, 0.928230, 0.976852, 
94.0, 0.936469, 0.885154, 0.984776, 0.891566, 0.966667, 0.984776, 0.896552, 0.974640, 0.896552, 0.968546, 0.936396, 0.929245, 0.985000, 0.925837, 0.976852, 
95.0, 0.935391, 0.882353, 0.984776, 0.889157, 0.966667, 0.984776, 0.894253, 0.974640, 0.894253, 0.968546, 0.936396, 0.929245, 0.985000, 0.925837, 0.976852, 
96.0, 0.934314, 0.879552, 0.984776, 0.886747, 0.966667, 0.984776, 0.891954, 0.974640, 0.891954, 0.968546, 0.932862, 0.924528, 0.985000, 0.923445, 0.976852, 
98.0, 0.933236, 0.876751, 0.984776, 0.884337, 0.966667, 0.984776, 0.889655, 0.974640, 0.889655, 0.968546, 0.929329, 0.919811, 0.985000, 0.921053, 0.976852, 
99.0, 0.933236, 0.876751, 0.984776, 0.884337, 0.966667, 0.984776, 0.889655, 0.974640, 0.889655, 0.968546, 0.929329, 0.919811, 0.985000, 0.921053, 0.976852, 
102.0, 0.932157, 0.873950, 0.984776, 0.881928, 0.966667, 0.984776, 0.887350, 0.974640, 0.887350, 0.968546, 0.925795, 0.915094, 0.985000, 0.918660, 0.976852, 
106.0, 0.931078, 0.871148, 0.984776, 0.879518, 0.966667, 0.984776, 0.885046, 0.974640, 0.885046, 0.968546, 0.922261, 0.910377, 0.985000, 0.916268, 0.976852, 
108.0, 0.929999, 0.868347, 0.984776, 0.877108, 0.966667, 0.984776, 0.882741, 0.974640, 0.882741, 0.968546, 0.918728, 0.905660, 0.985000, 0.913876, 0.976852, 
110.0, 0.928921, 0.868347, 0.984776, 0.877108, 0.964103, 0.984776, 0.882741, 0.974640, 0.882741, 0.968546, 0.915194, 0.900943, 0.985000, 0.911483, 0.976852, 
111.0, 0.927842, 0.868347, 0.984776, 0.874699, 0.964103, 0.984776, 0.880436, 0.974640, 0.880436, 0.965681, 0.915194, 0.900943, 0.985000, 0.911483, 0.976852, 
113.0, 0.926763, 0.868347, 0.984776, 0.872289, 0.964103, 0.984776, 0.878131, 0.974640, 0.878131, 0.962815, 0.915194, 0.900943, 0.985000, 0.911483, 0.976852, 
115.0, 0.923526, 0.865546, 0.984776, 0.867470, 0.961538, 0.984776, 0.873522, 0.974640, 0.873522, 0.959950, 0.911661, 0.896226, 0.985000, 0.909091, 0.976852, 
117.0, 0.922447, 0.862745, 0.984776, 0.865060, 0.961538, 0.984776, 0.871217, 0.974640, 0.871217, 0.959950, 0.908127, 0.891509, 0.985000, 0.906699, 0.976852, 
119.0, 0.921368, 0.862745, 0.984776, 0.865060, 0.961538, 0.984776, 0.871217, 0.974640, 0.871217, 0.959950, 0.904594, 0.891509, 0.985000, 0.906699, 0.976852, 
120.0, 0.919211, 0.857143, 0.984776, 0.860241, 0.961538, 0.984776, 0.866607, 0.974640, 0.866607, 0.959950, 0.901060, 0.886792, 0.985000, 0.904306, 0.976852, 
122.0, 0.918132, 0.854342, 0.984776, 0.857831, 0.961538, 0.984776, 0.864302, 0.974640, 0.864302, 0.959950, 0.897527, 0.882075, 0.985000, 0.901914, 0.976852, 
123.0, 0.917053, 0.854342, 0.984776, 0.857831, 0.961538, 0.984776, 0.861997, 0.974640, 0.861997, 0.959950, 0.897527, 0.882075, 0.985000, 0.901914, 0.976852, 
124.0, 0.915974, 0.854342, 0.980959, 0.857831, 0.958974, 0.980959, 0.861997, 0.971815, 0.861997, 0.957084, 0.897527, 0.882075, 0.980000, 0.901914, 0.972222, 
125.0, 0.914895, 0.854342, 0.980959, 0.857831, 0.956410, 0.980959, 0.861997, 0.968990, 0.861997, 0.957084, 0.897527, 0.882075, 0.980000, 0.901914, 0.972222, 
126.0, 0.913816, 0.854342, 0.977142, 0.857831, 0.953846, 0.977142, 0.861997, 0.966165, 0.861997, 0.954219, 0.897527, 0.882075, 0.975000, 0.901914, 0.967593, 
127.0, 0.910579, 0.845938, 0.977142, 0.850602, 0.953846, 0.977142, 0.855083, 0.966165, 0.855083, 0.954219, 0.890459, 0.877358, 0.975000, 0.897129, 0.967593, 
128.0, 0.909501, 0.843137, 0.977142, 0.848193, 0.953846, 0.977142, 0.852778, 0.966165, 0.852778, 0.954219, 0.886926, 0.872642, 0.975000, 0.894737, 0.967593, 
131.0, 0.908422, 0.840336, 0.977142, 0.845783, 0.953846, 0.977142, 0.850473, 0.966165, 0.850473, 0.954219, 0.883392, 0.872642, 0.975000, 0.892344, 0.967593, 
132.0, 0.907343, 0.840336, 0.977142, 0.845783, 0.951282, 0.977142, 0.850473, 0.966165, 0.850473, 0.954219, 0.883392, 0.872642, 0.975000, 0.892344, 0.967593, 
136.0, 0.904106, 0.834734, 0.977142, 0.840964, 0.951282, 0.977142, 0.845864, 0.966165, 0.845864, 0.954219, 0.876325, 0.863208, 0.975000, 0.885167, 0.967593, 
140.0, 0.903027, 0.831933, 0.977142, 0.838554, 0.951282, 0.977142, 0.843559, 0.966165, 0.843559, 0.954219, 0.872792, 0.858491, 0.975000, 0.882775, 0.967593, 
141.0, 0.901948, 0.829132, 0.977142, 0.836145, 0.951282, 0.977142, 0.841254, 0.966165, 0.841254, 0.954219, 0.872792, 0.858491, 0.970000, 0.882775, 0.962963, 
144.0, 0.900870, 0.829132, 0.977142, 0.836145, 0.948718, 0.977142, 0.841254, 0.966165, 0.841254, 0.951353, 0.872792, 0.858491, 0.970000, 0.882775, 0.962963, 
149.0, 0.899791, 0.826331, 0.977142, 0.833735, 0.948718, 0.977142, 0.838949, 0.966165, 0.838949, 0.951353, 0.869258, 0.858491, 0.970000, 0.880383, 0.962963, 
152.0, 0.897633, 0.820728, 0.977142, 0.828916, 0.948718, 0.977142, 0.834340, 0.966165, 0.834340, 0.951353, 0.865724, 0.858491, 0.970000, 0.875598, 0.962963, 
153.0, 0.894396, 0.815126, 0.977142, 0.824096, 0.948718, 0.977142, 0.829730, 0.966165, 0.829730, 0.951353, 0.858657, 0.853774, 0.970000, 0.870813, 0.962963, 
154.0, 0.893317, 0.815126, 0.977142, 0.824096, 0.948718, 0.977142, 0.829730, 0.966165, 0.829730, 0.951353, 0.855124, 0.849057, 0.970000, 0.868421, 0.962963, 
155.0, 0.891160, 0.812325, 0.977142, 0.821687, 0.948718, 0.977142, 0.827425, 0.966165, 0.827425, 0.951353, 0.851590, 0.844340, 0.970000, 0.866029, 0.962963, 
156.0, 0.890081, 0.809524, 0.977142, 0.819277, 0.948718, 0.977142, 0.825121, 0.966165, 0.825121, 0.951353, 0.848057, 0.844340, 0.970000, 0.863636, 0.962963, 
161.0, 0.887923, 0.803922, 0.977142, 0.814458, 0.948718, 0.977142, 0.820511, 0.966165, 0.820511, 0.948488, 0.844523, 0.839623, 0.970000, 0.861244, 0.962963, 
163.0, 0.885765, 0.801120, 0.977142, 0.809639, 0.948718, 0.977142, 0.815901, 0.966165, 0.815901, 0.945622, 0.844523, 0.839623, 0.965000, 0.861244, 0.958333, 
164.0, 0.884686, 0.801120, 0.973325, 0.809639, 0.948718, 0.973325, 0.815901, 0.963340, 0.815901, 0.942757, 0.844523, 0.839623, 0.965000, 0.861244, 0.958333, 
165.0, 0.882528, 0.798319, 0.973325, 0.804819, 0.948718, 0.973325, 0.811292, 0.963340, 0.811292, 0.939891, 0.844523, 0.839623, 0.965000, 0.858852, 0.958333, 
166.0, 0.881450, 0.795518, 0.973325, 0.802410, 0.948718, 0.973325, 0.808987, 0.963340, 0.808987, 0.939891, 0.840989, 0.834906, 0.965000, 0.856459, 0.958333, 
167.0, 0.880371, 0.792717, 0.973325, 0.800000, 0.948718, 0.973325, 0.806682, 0.963340, 0.806682, 0.939891, 0.840989, 0.834906, 0.965000, 0.856459, 0.958333, 
169.0, 0.879292, 0.789916, 0.973325, 0.797590, 0.948718, 0.973325, 0.804377, 0.963340, 0.804377, 0.939891, 0.837456, 0.830189, 0.965000, 0.854067, 0.958333, 
171.0, 0.878213, 0.789916, 0.973325, 0.797590, 0.946154, 0.973325, 0.804377, 0.960515, 0.804377, 0.939891, 0.837456, 0.830189, 0.965000, 0.851675, 0.958333, 
172.0, 0.877134, 0.789916, 0.969508, 0.797590, 0.943590, 0.969508, 0.804377, 0.957689, 0.804377, 0.937026, 0.837456, 0.830189, 0.960000, 0.851675, 0.953704, 
173.0, 0.874976, 0.784314, 0.969508, 0.792771, 0.943590, 0.969508, 0.799768, 0.957689, 0.799768, 0.937026, 0.830389, 0.820755, 0.960000, 0.846890, 0.953704, 
175.0, 0.873897, 0.784314, 0.969508, 0.790361, 0.943590, 0.969508, 0.797463, 0.957689, 0.797463, 0.934160, 0.830389, 0.820755, 0.960000, 0.846890, 0.953704, 
182.0, 0.871740, 0.781513, 0.965691, 0.787952, 0.941026, 0.965691, 0.795158, 0.954864, 0.795158, 0.931295, 0.826855, 0.816038, 0.960000, 0.844498, 0.953704, 
183.0, 0.868503, 0.773109, 0.965691, 0.780723, 0.941026, 0.965691, 0.788244, 0.954864, 0.788244, 0.931295, 0.819788, 0.806604, 0.960000, 0.839713, 0.953704, 
184.0, 0.866345, 0.770308, 0.965691, 0.778313, 0.938462, 0.965691, 0.785939, 0.954864, 0.785939, 0.931295, 0.812721, 0.801887, 0.960000, 0.834928, 0.953704, 
186.0, 0.865266, 0.767507, 0.965691, 0.775904, 0.938462, 0.965691, 0.783634, 0.954864, 0.783634, 0.931295, 0.812721, 0.801887, 0.960000, 0.834928, 0.953704, 
187.0, 0.864187, 0.764706, 0.965691, 0.773494, 0.938462, 0.965691, 0.781329, 0.954864, 0.781329, 0.931295, 0.812721, 0.801887, 0.960000, 0.832536, 0.953704, 
189.0, 0.863109, 0.764706, 0.965691, 0.771084, 0.938462, 0.965691, 0.779024, 0.954864, 0.779024, 0.928429, 0.812721, 0.801887, 0.960000, 0.832536, 0.953704, 
190.0, 0.862030, 0.761905, 0.965691, 0.768675, 0.938462, 0.965691, 0.776720, 0.954864, 0.776720, 0.928429, 0.812721, 0.801887, 0.955000, 0.832536, 0.949074, 
192.0, 0.860951, 0.761905, 0.965691, 0.768675, 0.938462, 0.965691, 0.776720, 0.952039, 0.776720, 0.928429, 0.812721, 0.801887, 0.955000, 0.830144, 0.949074, 
193.0, 0.859872, 0.759104, 0.965691, 0.766265, 0.938462, 0.965691, 0.774415, 0.952039, 0.774415, 0.928429, 0.809187, 0.797170, 0.955000, 0.827751, 0.949074, 
194.0, 0.858793, 0.756303, 0.965691, 0.763855, 0.938462, 0.965691, 0.772110, 0.952039, 0.772110, 0.928429, 0.809187, 0.797170, 0.955000, 0.825359, 0.949074, 
195.0, 0.857714, 0.753501, 0.965691, 0.761446, 0.938462, 0.965691, 0.769805, 0.952039, 0.769805, 0.928429, 0.805654, 0.792453, 0.955000, 0.822967, 0.949074, 
196.0, 0.856635, 0.753501, 0.965691, 0.761446, 0.935897, 0.965691, 0.769805, 0.949214, 0.769805, 0.928429, 0.805654, 0.792453, 0.955000, 0.820574, 0.949074, 
199.0, 0.855556, 0.753501, 0.965691, 0.759036, 0.935897, 0.965691, 0.767500, 0.949214, 0.767500, 0.925563, 0.805654, 0.792453, 0.950000, 0.820574, 0.944444, 
203.0, 0.854477, 0.753501, 0.965691, 0.759036, 0.935897, 0.965691, 0.767500, 0.949214, 0.767500, 0.925563, 0.802120, 0.792453, 0.950000, 0.818182, 0.944444, 
206.0, 0.853399, 0.750700, 0.965691, 0.756627, 0.935897, 0.965691, 0.765196, 0.949214, 0.765196, 0.925563, 0.802120, 0.792453, 0.945000, 0.818182, 0.939815, 
207.0, 0.852320, 0.750700, 0.965691, 0.756627, 0.935897, 0.965691, 0.765196, 0.946389, 0.765196, 0.925563, 0.802120, 0.792453, 0.945000, 0.815789, 0.939815, 
211.0, 0.851241, 0.747899, 0.965691, 0.754217, 0.935897, 0.965691, 0.762891, 0.946389, 0.762891, 0.925563, 0.802120, 0.792453, 0.945000, 0.815789, 0.939815, 
212.0, 0.849083, 0.745098, 0.965691, 0.751807, 0.933333, 0.965691, 0.760586, 0.943564, 0.760586, 0.925563, 0.798587, 0.787736, 0.945000, 0.811005, 0.939815, 
213.0, 0.846925, 0.739496, 0.965691, 0.746988, 0.933333, 0.965691, 0.755976, 0.943564, 0.755976, 0.925563, 0.795053, 0.787736, 0.945000, 0.808612, 0.939815, 
216.0, 0.845844, 0.736684, 0.965691, 0.744571, 0.933333, 0.965691, 0.753665, 0.943564, 0.753665, 0.925563, 0.795053, 0.787736, 0.945000, 0.808612, 0.939815, 
217.0, 0.844762, 0.736684, 0.965691, 0.744571, 0.930762, 0.965691, 0.753665, 0.940731, 0.753665, 0.925563, 0.795053, 0.787736, 0.945000, 0.806220, 0.939815, 
220.0, 0.843680, 0.733872, 0.965691, 0.742153, 0.930762, 0.965691, 0.751353, 0.940731, 0.751353, 0.925563, 0.795053, 0.787736, 0.945000, 0.803828, 0.939815, 
221.0, 0.842599, 0.733872, 0.965691, 0.742153, 0.930762, 0.965691, 0.751353, 0.940731, 0.751353, 0.922689, 0.795053, 0.787736, 0.945000, 0.803828, 0.939815, 
225.0, 0.841517, 0.731060, 0.965691, 0.739736, 0.930762, 0.965691, 0.749041, 0.940731, 0.749041, 0.922689, 0.795053, 0.787736, 0.945000, 0.803828, 0.939815, 
226.0, 0.840435, 0.728249, 0.965691, 0.737318, 0.930762, 0.965691, 0.746729, 0.940731, 0.746729, 0.922689, 0.795053, 0.787736, 0.945000, 0.803828, 0.939815, 
227.0, 0.839352, 0.725426, 0.965691, 0.734893, 0.930762, 0.965691, 0.744410, 0.940731, 0.744410, 0.922689, 0.791504, 0.782990, 0.945000, 0.801428, 0.939815, 
228.0, 0.838269, 0.722603, 0.965691, 0.732467, 0.930762, 0.965691, 0.742091, 0.940731, 0.742091, 0.922689, 0.787954, 0.782990, 0.945000, 0.799029, 0.939815, 
230.0, 0.837186, 0.719781, 0.965691, 0.730042, 0.930762, 0.965691, 0.739772, 0.940731, 0.739772, 0.922689, 0.787954, 0.782990, 0.945000, 0.799029, 0.939815, 
231.0, 0.837186, 0.719781, 0.965691, 0.730042, 0.930762, 0.965691, 0.739772, 0.940731, 0.739772, 0.922689, 0.787954, 0.782990, 0.945000, 0.799029, 0.939815, 
233.0, 0.836102, 0.719781, 0.961844, 0.730042, 0.928184, 0.961844, 0.739772, 0.937889, 0.739772, 0.919806, 0.787954, 0.782990, 0.939947, 0.799029, 0.935116, 
236.0, 0.835017, 0.719781, 0.961844, 0.730042, 0.925606, 0.961844, 0.739772, 0.935047, 0.739772, 0.919806, 0.787954, 0.782990, 0.939947, 0.796629, 0.935116, 
237.0, 0.833933, 0.716958, 0.961844, 0.727617, 0.925606, 0.961844, 0.737453, 0.935047, 0.737453, 0.919806, 0.787954, 0.782990, 0.939947, 0.796629, 0.935116, 
238.0, 0.832849, 0.714135, 0.961844, 0.725191, 0.925606, 0.961844, 0.735134, 0.935047, 0.735134, 0.919806, 0.787954, 0.782990, 0.939947, 0.796629, 0.935116, 
239.0, 0.831764, 0.714135, 0.961844, 0.725191, 0.925606, 0.961844, 0.735134, 0.932204, 0.735134, 0.919806, 0.787954, 0.782990, 0.939947, 0.796629, 0.935116, 
240.0, 0.830680, 0.714135, 0.961844, 0.725191, 0.925606, 0.961844, 0.735134, 0.932204, 0.735134, 0.919806, 0.787954, 0.782990, 0.939947, 0.794230, 0.935116, 
241.0, 0.828511, 0.714135, 0.961844, 0.725191, 0.920449, 0.961844, 0.735134, 0.929362, 0.735134, 0.919806, 0.784405, 0.778245, 0.939947, 0.789431, 0.935116, 
242.0, 0.826342, 0.708490, 0.961844, 0.720340, 0.920449, 0.961844, 0.730496, 0.929362, 0.730496, 0.919806, 0.780856, 0.773500, 0.939947, 0.787031, 0.935116, 
243.0, 0.824173, 0.708490, 0.954149, 0.720340, 0.917871, 0.954149, 0.730496, 0.923678, 0.730496, 0.914039, 0.780856, 0.773500, 0.939947, 0.787031, 0.935116, 
245.0, 0.823089, 0.705667, 0.954149, 0.717915, 0.917871, 0.954149, 0.728177, 0.923678, 0.728177, 0.914039, 0.780856, 0.773500, 0.939947, 0.787031, 0.935116, 
248.0, 0.820920, 0.702845, 0.954149, 0.715490, 0.915292, 0.954149, 0.725858, 0.920836, 0.725858, 0.914039, 0.780856, 0.773500, 0.939947, 0.784632, 0.935116, 
251.0, 0.819835, 0.700022, 0.954149, 0.713064, 0.915292, 0.954149, 0.723539, 0.920836, 0.723539, 0.914039, 0.777306, 0.768754, 0.939947, 0.782232, 0.935116, 
252.0, 0.818751, 0.700022, 0.954149, 0.713064, 0.912714, 0.954149, 0.723539, 0.920836, 0.723539, 0.911155, 0.777306, 0.768754, 0.939947, 0.782232, 0.930417, 
253.0, 0.817666, 0.700022, 0.954149, 0.713064, 0.910136, 0.954149, 0.723539, 0.917994, 0.723539, 0.911155, 0.777306, 0.768754, 0.939947, 0.779833, 0.930417, 
255.0, 0.815498, 0.694377, 0.954149, 0.708214, 0.910136, 0.954149, 0.718901, 0.917994, 0.718901, 0.908272, 0.773757, 0.764009, 0.939947, 0.777433, 0.930417, 
256.0, 0.814413, 0.691554, 0.954149, 0.705788, 0.910136, 0.954149, 0.716582, 0.917994, 0.716582, 0.908272, 0.773757, 0.764009, 0.939947, 0.777433, 0.930417, 
259.0, 0.813329, 0.691554, 0.954149, 0.705788, 0.907558, 0.954149, 0.716582, 0.917994, 0.716582, 0.908272, 0.770208, 0.759263, 0.939947, 0.775034, 0.930417, 
260.0, 0.811160, 0.685909, 0.954149, 0.700937, 0.907558, 0.954149, 0.711943, 0.917994, 0.711943, 0.908272, 0.763109, 0.754518, 0.939947, 0.770235, 0.930417, 
263.0, 0.810075, 0.685909, 0.954149, 0.700937, 0.904979, 0.954149, 0.711943, 0.917994, 0.711943, 0.908272, 0.759560, 0.749773, 0.939947, 0.767835, 0.930417, 
264.0, 0.808991, 0.683086, 0.954149, 0.698512, 0.904979, 0.954149, 0.709624, 0.917994, 0.709624, 0.908272, 0.759560, 0.749773, 0.939947, 0.767835, 0.930417, 
265.0, 0.807906, 0.680263, 0.954149, 0.696087, 0.904979, 0.954149, 0.707305, 0.917994, 0.707305, 0.908272, 0.756010, 0.749773, 0.939947, 0.765436, 0.930417, 
266.0, 0.806822, 0.677441, 0.954149, 0.693661, 0.904979, 0.954149, 0.704986, 0.917994, 0.704986, 0.908272, 0.752461, 0.745027, 0.939947, 0.763036, 0.930417, 
274.0, 0.805738, 0.674618, 0.954149, 0.691236, 0.904979, 0.954149, 0.702667, 0.917994, 0.702667, 0.908272, 0.748912, 0.740282, 0.939947, 0.760637, 0.930417, 
276.0, 0.804653, 0.674618, 0.954149, 0.691236, 0.902401, 0.954149, 0.702667, 0.915152, 0.702667, 0.908272, 0.748912, 0.740282, 0.939947, 0.760637, 0.930417, 
277.0, 0.803569, 0.674618, 0.954149, 0.691236, 0.902401, 0.954149, 0.702667, 0.912310, 0.702667, 0.908272, 0.748912, 0.740282, 0.939947, 0.760637, 0.930417, 
279.0, 0.801400, 0.671795, 0.954149, 0.688810, 0.899823, 0.954149, 0.700348, 0.912310, 0.700348, 0.908272, 0.741813, 0.730791, 0.939947, 0.755838, 0.930417, 
280.0, 0.800315, 0.668973, 0.954149, 0.686385, 0.899823, 0.954149, 0.698029, 0.912310, 0.698029, 0.908272, 0.741813, 0.730791, 0.939947, 0.753439, 0.930417, 
281.0, 0.799231, 0.666150, 0.954149, 0.683960, 0.899823, 0.954149, 0.695710, 0.912310, 0.695710, 0.908272, 0.738264, 0.726046, 0.939947, 0.751039, 0.930417, 
283.0, 0.798147, 0.666150, 0.954149, 0.683960, 0.897244, 0.954149, 0.695710, 0.912310, 0.695710, 0.908272, 0.734714, 0.721300, 0.939947, 0.748640, 0.930417, 
284.0, 0.797062, 0.663327, 0.954149, 0.681534, 0.897244, 0.954149, 0.693391, 0.912310, 0.693391, 0.908272, 0.734714, 0.721300, 0.939947, 0.748640, 0.930417, 
287.0, 0.795978, 0.660505, 0.954149, 0.679109, 0.897244, 0.954149, 0.691072, 0.912310, 0.691072, 0.908272, 0.731165, 0.716555, 0.939947, 0.746240, 0.930417, 
